interview__key	interview__id	Vegetable_roster__id	vegetable_measure__1	vegetable_measure__2	vegetable_measure__3	vegetable_measure__4	vegetable_measure__5	vegetable_measure__6
39-63-30-98	a076ce2cc5ab4dd1b78620e975f3663b	7	0	0	0	0	1	0
39-63-30-98	a076ce2cc5ab4dd1b78620e975f3663b	9	1	0	0	0	0	0
05-31-73-27	b9d19237c20b4075a3604b84137f0d08	4	0	0	0	0	1	0
05-31-73-27	b9d19237c20b4075a3604b84137f0d08	5	1	1	0	0	0	0
05-31-73-27	b9d19237c20b4075a3604b84137f0d08	6	0	1	0	0	0	0
05-31-73-27	b9d19237c20b4075a3604b84137f0d08	9	1	0	0	0	0	0
87-02-97-29	769bf4708ca24c23b8a60f5d2b4f3a4c	4	0	0	0	0	1	0
87-02-97-29	769bf4708ca24c23b8a60f5d2b4f3a4c	12	0	1	0	0	0	0
83-85-42-27	a1ac6419ad6046d090a43fc7d6addee5	7	0	0	0	0	1	0
83-85-42-27	a1ac6419ad6046d090a43fc7d6addee5	9	0	0	1	0	0	0
15-68-27-69	bb052cb3e40e44348dc50d8f74e4cede	4	0	0	0	0	1	0
86-98-93-44	770b40663b4a4d1da1b096b68ca39836	5	0	1	0	0	0	0
83-36-45-80	bbb522a8d33043af8527a82b73da0214	6	0	1	0	0	0	0
49-34-04-35	a2bfaea65c6641f8a1aafb7949cda58a	4	0	0	0	0	1	0
49-34-04-35	a2bfaea65c6641f8a1aafb7949cda58a	5	0	1	0	0	0	0
49-34-04-35	a2bfaea65c6641f8a1aafb7949cda58a	7	0	0	0	0	1	0
49-34-04-35	a2bfaea65c6641f8a1aafb7949cda58a	8	0	1	0	0	1	0
88-44-72-95	77c0ddef445947cd891b96cdbba0241b	7	0	0	0	0	1	0
83-89-39-11	a2cec9aa055e4fd1aaaa8ecc61cedc76	1	0	1	0	0	0	0
83-89-39-11	a2cec9aa055e4fd1aaaa8ecc61cedc76	4	0	0	0	0	1	0
83-89-39-11	a2cec9aa055e4fd1aaaa8ecc61cedc76	8	0	0	0	0	1	0
06-91-79-74	c0046c14f1694b2c91490e2d3ca5a4ed	4	0	0	0	0	1	0
06-91-79-74	c0046c14f1694b2c91490e2d3ca5a4ed	9	0	0	1	0	0	0
18-01-32-80	a2e680c534b6436d9bb447b1468d4bb4	4	0	0	0	0	1	0
07-67-43-47	c3d8bb67e3bd44ef84f68268eaa9c1a4	5	0	1	0	0	0	0
74-21-79-21	7893c92141c14405a2025d6f5596e294	7	0	0	0	0	1	0
74-21-79-21	7893c92141c14405a2025d6f5596e294	9	0	0	1	0	0	0
72-21-16-95	d7b802d8c9454faaa9c76281c1a6326a	7	0	0	0	0	1	0
59-20-48-15	c44f2904a9f44b59ad649c32acb1f9db	7	0	0	0	0	1	0
83-32-97-77	d87315a550d54d8eb9c0b8f58c1082a7	1	0	1	0	0	0	0
97-05-21-09	d88c6ba771a64a1a8f3502a38de9945f	5	0	1	0	0	0	0
01-30-75-54	c9943f9dd2954dd587bb3035f7995c50	5	0	1	0	0	0	0
01-30-75-54	c9943f9dd2954dd587bb3035f7995c50	12	0	1	0	0	0	0
01-30-75-54	c9943f9dd2954dd587bb3035f7995c50	13	1	0	0	0	0	0
01-30-75-54	c9943f9dd2954dd587bb3035f7995c50	14	1	0	0	0	0	0
43-71-63-37	d9d7f3f78da942f599dc66398220a876	7	0	0	0	0	1	0
76-56-39-94	7aa294ccc7a34c1697c080b0a047d208	7	0	0	0	0	1	0
86-51-25-72	caa2feeedd5f4f1c82ddfb77b004b859	12	1	0	0	0	0	0
51-53-39-06	7d47e6585ad140a9b2bf7dc2d5b78a4c	4	0	0	0	0	1	0
66-75-81-44	da21511bf58543db9f77853c591d1904	5	0	1	0	0	0	0
66-75-81-44	da21511bf58543db9f77853c591d1904	12	1	0	0	0	0	0
72-84-18-54	da2c65adb99e4147a465efae1e8c64ed	6	0	1	0	0	0	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	1	0	1	0	0	0	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	4	0	0	0	0	1	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	8	0	0	0	0	1	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	9	1	0	0	0	0	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	12	1	0	0	0	0	0
11-54-33-46	cfc59269408943b9bc4b913a51bdf6a7	1	0	1	0	0	0	0
29-26-82-30	da77295398924a14a36a33cd7142061b	6	0	1	0	0	0	0
06-06-28-30	7f5788f08b8e41e690ddb62f96a375a1	6	0	1	0	0	0	0
69-35-77-38	dc359c3f27e743aba9b28dd61e3461e0	4	0	0	0	0	1	0
69-35-77-38	dc359c3f27e743aba9b28dd61e3461e0	5	0	1	0	0	0	0
64-00-56-49	dd02de903e7b439987a5b79f01938ef2	9	0	1	1	0	0	0
12-56-45-84	d14f82ef52564cbca004e0b6461aaa59	4	0	0	0	0	1	0
12-56-45-84	d14f82ef52564cbca004e0b6461aaa59	7	0	0	0	0	1	0
52-12-21-01	ddc292f18b154d8c8f5dec06e9e2a479	4	0	0	0	0	1	0
52-12-21-01	ddc292f18b154d8c8f5dec06e9e2a479	5	0	1	0	0	0	0
52-12-21-01	ddc292f18b154d8c8f5dec06e9e2a479	9	1	0	0	0	0	0
71-26-05-98	d3cac8cf211a402394deb79fc70a31a2	3	0	1	0	0	1	0
71-26-05-98	d3cac8cf211a402394deb79fc70a31a2	9	1	0	0	0	0	0
70-53-80-23	e0b73bd8be1e4ca2840dd0556928852a	4	0	0	0	0	1	0
37-86-56-21	d60a39f03b3b426b8118fdbdcf0de564	6	0	1	0	0	0	0
37-86-56-21	d60a39f03b3b426b8118fdbdcf0de564	7	0	0	0	0	1	0
10-11-76-27	d69a1c6b0f2c4c0cb7052f16bd9ad2ba	15	0	0	0	0	1	0
77-04-34-38	e1e25e39229a4bc0a771533c6f44be4b	5	0	1	0	0	0	0
77-04-34-38	e1e25e39229a4bc0a771533c6f44be4b	8	0	1	0	0	0	0
47-82-37-51	81519a1cddec40e5b573f397c96cd6b8	4	0	0	0	0	1	0
49-42-97-99	e2724b13e25c430dbad14f1c1d033b08	8	0	1	0	0	0	0
69-85-33-71	8159dd341d5b49b79ea4d07cbc3c9c8d	4	0	0	0	0	1	0
69-85-33-71	8159dd341d5b49b79ea4d07cbc3c9c8d	9	1	0	0	0	0	0
30-75-59-79	81cabe3a2bec4c3c85ac6545580d8311	5	0	1	0	0	0	0
30-75-59-79	81cabe3a2bec4c3c85ac6545580d8311	6	0	1	0	0	0	0
30-75-59-79	81cabe3a2bec4c3c85ac6545580d8311	15	0	0	0	0	1	0
79-81-20-79	822fb8179eda439faf41ba2c72e646bf	12	1	0	0	0	0	0
23-38-84-71	83c2b4719a764d2f996f636d68fbf9ec	1	0	1	0	0	0	0
23-38-84-71	83c2b4719a764d2f996f636d68fbf9ec	5	0	1	0	0	0	0
23-38-84-71	83c2b4719a764d2f996f636d68fbf9ec	7	0	0	0	0	1	0
56-37-97-58	84de0fa274bd4a71b3ec1b50543ca8f3	4	0	0	0	0	1	0
56-37-97-58	84de0fa274bd4a71b3ec1b50543ca8f3	5	0	1	0	0	0	0
26-75-79-80	381e1e178b404848b0c17069d5dde70e	1	0	1	0	0	0	0
26-75-79-80	381e1e178b404848b0c17069d5dde70e	9	0	0	0	0	0	1
38-35-28-07	e429c1551a9447bfa1bd58b661dc5b58	4	0	0	0	0	1	0
38-35-28-07	e429c1551a9447bfa1bd58b661dc5b58	7	0	0	0	0	1	0
38-35-28-07	e429c1551a9447bfa1bd58b661dc5b58	14	1	0	0	0	0	0
51-50-89-49	dd139479b38f458089c2e7234de28519	1	0	1	0	0	0	0
83-14-56-96	e4787d86c6384da1a4ff39f379082ad2	5	1	0	0	0	0	0
83-14-56-96	e4787d86c6384da1a4ff39f379082ad2	8	0	0	0	0	1	0
12-27-94-93	5cfde1617c544774b23e194b120f6182	3	0	0	0	0	0	1
12-27-94-93	5cfde1617c544774b23e194b120f6182	4	0	0	0	0	1	0
12-27-94-93	5cfde1617c544774b23e194b120f6182	5	0	1	0	0	0	0
12-27-94-93	5cfde1617c544774b23e194b120f6182	12	0	0	0	0	0	1
12-27-94-93	5cfde1617c544774b23e194b120f6182	13	0	0	0	0	0	1
82-22-64-06	e4879efaef4a41d383cd9d815b25a0b5	1	0	0	0	0	1	0
82-22-64-06	e4879efaef4a41d383cd9d815b25a0b5	4	0	1	0	0	1	0
82-22-64-06	e4879efaef4a41d383cd9d815b25a0b5	5	0	1	0	0	0	0
34-61-70-10	e55313f3854c4afaa2491ef0d6fe74d4	1	0	1	0	0	0	0
83-52-46-39	e371e48de7094089bb59f2b323711e48	4	0	0	0	0	1	0
83-52-46-39	e371e48de7094089bb59f2b323711e48	7	0	0	0	0	1	0
04-35-27-39	e5dd11a2066d46efa4082d3f17535da0	1	0	1	0	0	0	0
04-35-27-39	e5dd11a2066d46efa4082d3f17535da0	4	0	0	0	0	1	0
04-35-27-39	e5dd11a2066d46efa4082d3f17535da0	5	0	1	0	0	0	0
18-52-59-00	e58225737eb54d969e137829c6251b3b	1	0	1	0	0	0	0
18-52-59-00	e58225737eb54d969e137829c6251b3b	4	0	1	0	0	0	0
18-52-59-00	e58225737eb54d969e137829c6251b3b	7	0	0	0	0	1	0
88-09-54-18	2d27b10eaa2a47c7a3a5adf21fed5b9e	1	0	0	0	0	1	0
88-09-54-18	2d27b10eaa2a47c7a3a5adf21fed5b9e	4	0	0	0	0	1	0
88-09-54-18	2d27b10eaa2a47c7a3a5adf21fed5b9e	9	0	0	0	0	0	1
86-12-87-54	e5fb10d90ef9483483298ac0e1b73952	6	0	1	0	0	0	0
86-12-87-54	e5fb10d90ef9483483298ac0e1b73952	7	0	1	0	0	0	0
40-75-58-79	9cd780e958bf4cf8bfced93e882973ef	3	0	0	0	0	1	0
40-75-58-79	9cd780e958bf4cf8bfced93e882973ef	7	0	0	0	0	1	0
72-37-37-52	e61da7d0795e4ff4bbf0884f3d08eea0	7	0	0	0	0	1	0
72-37-37-52	e61da7d0795e4ff4bbf0884f3d08eea0	12	0	0	1	0	0	0
81-14-27-69	2b51e315c6a94c21aac31a381b78e1e2	4	0	0	0	0	1	0
81-14-27-69	2b51e315c6a94c21aac31a381b78e1e2	7	0	0	0	0	1	0
70-45-85-52	a69e6a0c73dc415ba85c8a00569abbf3	4	0	0	0	0	1	0
70-45-85-52	a69e6a0c73dc415ba85c8a00569abbf3	5	0	1	0	0	0	0
70-45-85-52	a69e6a0c73dc415ba85c8a00569abbf3	8	0	0	0	0	1	0
70-45-85-52	a69e6a0c73dc415ba85c8a00569abbf3	9	0	1	0	0	0	1
50-04-81-63	1cb918f07d4c42fb8a0537b0dc38e09d	6	0	1	0	0	0	0
50-04-81-63	1cb918f07d4c42fb8a0537b0dc38e09d	9	1	0	0	0	0	0
50-04-81-63	1cb918f07d4c42fb8a0537b0dc38e09d	12	1	0	0	0	0	0
88-43-83-64	e661d034dc214e5691339c8b0b688271	12	0	1	0	0	0	0
92-14-74-50	949b8298445b4023990f8e3d2eee86c6	5	0	1	0	0	0	0
92-14-74-50	949b8298445b4023990f8e3d2eee86c6	13	0	1	0	0	0	0
70-81-17-53	587e9f4780d5441cafae477cde3dd014	12	1	0	0	0	0	0
82-65-14-85	e826809c1d154c04b9ab9196de6c59a5	4	0	0	0	0	1	0
82-65-14-85	e826809c1d154c04b9ab9196de6c59a5	7	0	0	0	0	1	0
82-65-14-85	e826809c1d154c04b9ab9196de6c59a5	11	0	1	0	0	0	0
57-78-04-80	603c121d991040c697099461dc47c1e5	12	1	0	0	0	0	0
07-52-39-84	a55ca0e05ddc4eb592a639051e91f067	4	0	0	0	0	1	0
07-52-39-84	a55ca0e05ddc4eb592a639051e91f067	5	0	1	0	0	0	0
07-52-39-84	a55ca0e05ddc4eb592a639051e91f067	12	1	1	0	0	0	0
39-54-33-54	e8881f4c31ba40bf93a366b236812ca2	1	0	1	0	0	0	0
39-54-33-54	e8881f4c31ba40bf93a366b236812ca2	4	0	0	0	0	1	0
76-37-44-02	e90cb715ed7d439fb37279bb0a796edf	7	0	0	0	0	1	0
76-37-44-02	e90cb715ed7d439fb37279bb0a796edf	13	0	0	0	0	1	0
30-95-97-39	ad5273ccf1684b6c85a9a2b807bb7529	9	1	0	0	0	0	0
30-95-97-39	ad5273ccf1684b6c85a9a2b807bb7529	12	1	0	0	0	0	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	4	0	0	0	0	1	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	5	0	1	0	0	0	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	7	0	0	0	0	1	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	8	0	0	0	0	1	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	13	1	0	0	0	0	0
72-27-36-40	ba9a83e6b6764616a43dd4a65533137c	5	1	1	0	0	0	0
11-12-49-77	803de720cfa64356b150c99173b6fc63	1	0	1	0	0	0	0
11-12-49-77	803de720cfa64356b150c99173b6fc63	5	0	1	0	0	0	0
11-12-49-77	803de720cfa64356b150c99173b6fc63	6	0	1	0	0	0	0
65-01-45-15	0704a3c138c64193a6c9ad7b1f80aa2a	5	1	0	0	0	0	0
65-01-45-15	0704a3c138c64193a6c9ad7b1f80aa2a	8	0	0	0	0	1	0
65-01-45-15	0704a3c138c64193a6c9ad7b1f80aa2a	9	1	0	0	0	0	0
57-02-39-85	ed2a92f0cf7448a0aa2fca74b4e53282	5	0	1	0	0	0	0
08-78-60-83	c514d7702cef493390a394f0c959d395	4	0	0	0	0	1	0
08-78-60-83	c514d7702cef493390a394f0c959d395	5	0	1	0	0	0	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	3	0	0	0	0	1	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	5	0	1	0	0	0	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	8	0	1	0	0	0	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	9	1	0	0	0	0	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	13	0	0	0	0	1	0
48-31-07-80	ef8e3142ead144f4bd56e794d4a0e0e7	8	0	1	0	0	0	0
48-31-07-80	ef8e3142ead144f4bd56e794d4a0e0e7	9	1	1	0	0	0	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	4	0	0	0	0	1	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	7	0	0	0	0	1	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	9	1	0	0	0	0	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	12	1	0	0	0	0	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	14	1	0	0	0	0	0
10-99-55-30	eae485ed194246f5a8bba37322fd9eb7	16	0	1	0	0	0	0
28-58-74-27	bc07fb5f157d40149d2659446e21f4cb	4	0	0	0	0	1	0
28-58-74-27	bc07fb5f157d40149d2659446e21f4cb	9	1	0	0	0	0	0
96-08-70-64	f066d636cd3045ae9508caacaa899087	6	0	1	0	0	0	0
25-04-92-55	e431e24a9c9c4344acfa0942bc17510f	4	0	0	0	0	1	0
25-04-92-55	e431e24a9c9c4344acfa0942bc17510f	5	1	0	0	0	0	0
25-04-92-55	e431e24a9c9c4344acfa0942bc17510f	9	1	0	0	0	0	0
25-04-92-55	e431e24a9c9c4344acfa0942bc17510f	13	0	0	0	0	0	1
19-24-97-69	c42610d327b64b9ebb845b155e3c5def	9	0	0	0	0	0	1
54-98-35-71	ff2ca8a6a2b84b4c9c0245a70163fb9b	5	1	1	0	0	0	0
54-98-35-71	ff2ca8a6a2b84b4c9c0245a70163fb9b	9	1	0	0	0	0	0
54-98-35-71	ff2ca8a6a2b84b4c9c0245a70163fb9b	13	0	0	0	0	1	0
32-33-50-34	f2e6a5c3e1004e5eb8ec789d985620cf	4	0	0	0	0	1	0
32-33-50-34	f2e6a5c3e1004e5eb8ec789d985620cf	7	0	0	0	0	1	0
99-92-22-12	908d70bbdfc34bb19d6320abe726ef53	5	1	1	0	0	0	0
99-92-22-12	908d70bbdfc34bb19d6320abe726ef53	12	1	0	0	0	0	0
50-72-83-82	f325c16ae3354a34b70f120381a3a4fc	1	0	1	0	0	0	0
18-38-25-99	630290b8466b4941959f120c448abba9	6	0	1	0	0	0	0
45-08-35-06	5efe80fdb4d243c58c744ac7db0dd192	5	1	1	0	0	0	0
45-08-35-06	5efe80fdb4d243c58c744ac7db0dd192	9	1	0	0	0	0	0
45-08-35-06	5efe80fdb4d243c58c744ac7db0dd192	12	1	0	0	0	0	0
08-48-61-03	f3c8af028f364230a34ed92a13c949e9	4	0	0	0	0	1	0
26-74-85-44	1f9aed48555a431ca462110ee0e32274	1	0	1	0	0	0	0
26-74-85-44	1f9aed48555a431ca462110ee0e32274	4	0	0	0	0	1	0
26-74-85-44	1f9aed48555a431ca462110ee0e32274	9	1	0	0	0	0	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	1	0	1	0	0	0	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	2	0	1	0	0	0	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	3	0	0	0	0	1	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	9	0	0	0	0	1	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	12	1	0	0	0	0	0
76-33-16-24	f4480b365c284c6785e0d7c32381227f	5	0	1	0	0	0	0
76-33-16-24	f4480b365c284c6785e0d7c32381227f	9	1	0	0	0	0	0
76-33-16-24	f4480b365c284c6785e0d7c32381227f	12	1	0	0	0	0	0
76-33-16-24	f4480b365c284c6785e0d7c32381227f	13	1	0	0	0	1	0
10-62-69-48	704fe034a66d49d3b676ed59a73466d8	6	0	1	0	0	0	0
10-62-69-48	704fe034a66d49d3b676ed59a73466d8	9	1	0	0	0	0	0
10-62-69-48	704fe034a66d49d3b676ed59a73466d8	12	1	0	0	0	0	0
37-65-74-98	4df4b16f748941f5bf2fea3bd2b96128	3	0	0	0	0	1	0
37-65-74-98	4df4b16f748941f5bf2fea3bd2b96128	7	0	0	0	0	1	0
37-65-74-98	4df4b16f748941f5bf2fea3bd2b96128	9	1	0	0	0	0	0
37-65-74-98	4df4b16f748941f5bf2fea3bd2b96128	12	1	0	0	0	0	0
67-04-43-62	cd9486b5c9e94b558dcf60f64fd51bee	6	0	1	0	0	0	0
49-95-95-88	736787146c1e41f38a7ec0648d668b36	5	0	1	0	0	0	0
75-87-80-23	82af6dbbdf5a4e1ebf6d09a7c3ef5bcf	13	0	0	0	0	1	0
79-58-20-32	6899832d84b645c694ec7210f48034f2	5	0	1	0	0	0	0
01-58-60-68	9771a81434554dd4b4c995e87f57eb1c	4	0	0	0	0	1	0
01-58-60-68	9771a81434554dd4b4c995e87f57eb1c	6	0	1	0	0	0	0
01-58-60-68	9771a81434554dd4b4c995e87f57eb1c	10	1	0	0	0	0	0
01-58-60-68	9771a81434554dd4b4c995e87f57eb1c	12	1	0	0	0	0	0
42-01-39-90	c9498aaaa4d842ddbea05343a75ef998	1	0	1	0	0	0	0
42-01-39-90	c9498aaaa4d842ddbea05343a75ef998	9	1	0	0	0	0	0
42-01-39-90	c9498aaaa4d842ddbea05343a75ef998	13	1	0	0	0	0	0
42-01-39-90	c9498aaaa4d842ddbea05343a75ef998	16	0	1	0	0	0	0
41-20-15-46	aa22f14516f04b6d9e792b28504ebc6e	9	1	0	0	0	0	0
91-95-37-93	f5f393d42f3345f19c3ccf50122d2507	4	0	0	0	0	1	0
42-23-91-08	f746c073707d4c5e9ff1da4b69c4d219	9	1	0	0	0	0	0
42-23-91-08	f746c073707d4c5e9ff1da4b69c4d219	12	1	0	0	0	0	0
36-58-15-06	43bf9600f8254ae6bd6101af38900422	4	0	0	0	0	1	0
36-58-15-06	43bf9600f8254ae6bd6101af38900422	8	0	1	0	0	0	0
36-58-15-06	43bf9600f8254ae6bd6101af38900422	9	1	0	0	0	0	0
36-58-15-06	43bf9600f8254ae6bd6101af38900422	12	1	0	0	0	0	0
00-61-76-44	f7b40d5c11ff4cc3a2414397b63c10ec	9	0	0	1	0	0	0
33-24-47-00	2b7a786af3b84d8b8c48d04486d0bab7	9	1	0	0	0	0	0
57-79-75-41	dd4f8724906d41478a504835ac4d7edd	5	1	1	0	0	0	0
57-79-75-41	dd4f8724906d41478a504835ac4d7edd	8	0	1	0	0	0	0
57-79-75-41	dd4f8724906d41478a504835ac4d7edd	13	0	0	0	0	1	0
82-45-93-59	558bb5ef74f549a494236d6454ff6105	5	0	1	0	0	0	0
82-45-93-59	558bb5ef74f549a494236d6454ff6105	9	1	0	0	0	0	0
55-11-21-37	be1d3ab1160c4a578e0234645197244d	9	0	0	0	0	0	1
58-64-75-22	4567155373704cad88aa31c563e68e44	1	0	1	0	0	0	0
58-64-75-22	4567155373704cad88aa31c563e68e44	4	0	0	0	0	1	0
70-04-07-11	fd2d75dca71942e6a643c9f63028af92	6	0	1	0	0	0	0
25-97-46-23	33cb896703ec477298513034cdb2d701	4	0	0	0	0	1	0
25-97-46-23	33cb896703ec477298513034cdb2d701	13	0	0	0	0	1	0
58-80-28-45	660eec8daf6442968d32437e7c06dff1	6	0	1	0	0	0	0
82-07-67-62	b263bf6588e543f2a015e00c70fe68bb	4	0	0	0	0	1	0
82-07-67-62	b263bf6588e543f2a015e00c70fe68bb	8	0	0	0	0	1	0
82-07-67-62	b263bf6588e543f2a015e00c70fe68bb	9	1	0	0	0	0	0
13-30-15-45	fe167ae35e674d69ae97f5cf4b3172e3	1	0	1	0	0	0	0
13-30-15-45	fe167ae35e674d69ae97f5cf4b3172e3	2	0	1	0	0	0	0
13-30-15-45	fe167ae35e674d69ae97f5cf4b3172e3	5	0	1	0	0	0	0
13-30-15-45	fe167ae35e674d69ae97f5cf4b3172e3	12	0	0	1	0	0	0
62-40-08-29	e80a3a0a12004988a758ee8b7b83b70d	4	0	0	0	0	1	0
62-40-08-29	e80a3a0a12004988a758ee8b7b83b70d	9	1	0	0	0	0	0
19-04-55-95	ffa8fa50440b43e3bc85cd42f0e7488b	1	0	1	0	0	0	0
19-04-55-95	ffa8fa50440b43e3bc85cd42f0e7488b	5	0	1	0	0	0	0
19-04-55-95	ffa8fa50440b43e3bc85cd42f0e7488b	9	1	0	0	0	0	0
52-08-83-08	94b6a3bee78c4f0bb32efabb3a97f4db	9	1	0	0	0	0	0
46-33-56-27	3c8794486d774d48972325feddb0717c	5	0	1	0	0	0	0
46-33-56-27	3c8794486d774d48972325feddb0717c	6	0	1	0	0	0	0
46-33-56-27	3c8794486d774d48972325feddb0717c	7	0	0	0	0	1	0
46-33-56-27	3c8794486d774d48972325feddb0717c	12	1	0	0	0	0	0
44-02-75-62	ce465a0a26be4d71af0d2eb53bb0a6b5	1	0	1	0	0	0	0
44-02-75-62	ce465a0a26be4d71af0d2eb53bb0a6b5	9	1	0	0	0	0	0
44-02-75-62	ce465a0a26be4d71af0d2eb53bb0a6b5	12	1	0	0	0	0	0
37-53-06-25	d0f597a2f5084317be1d6611ff4082b4	8	0	1	0	0	1	0
37-53-06-25	d0f597a2f5084317be1d6611ff4082b4	9	0	0	0	0	0	1
37-53-06-25	d0f597a2f5084317be1d6611ff4082b4	13	0	0	0	0	1	0
82-43-18-68	e632733beb264cd191e4f1585302140f	1	0	1	0	0	0	0
64-75-69-24	06f8be23cef141638fac39c9df499a19	7	0	0	0	0	1	0
96-81-39-09	87d8fd557e894f29b704335e9557d121	4	0	0	0	0	1	0
96-81-39-09	87d8fd557e894f29b704335e9557d121	6	0	1	0	0	0	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	1	0	1	0	0	0	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	4	0	0	0	0	1	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	7	0	0	0	0	1	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	8	0	1	0	0	0	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	13	0	0	0	0	1	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	16	0	1	0	0	0	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	1	0	1	0	0	0	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	5	0	1	0	0	0	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	8	0	0	0	0	1	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	9	1	0	0	0	0	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	13	1	0	0	0	0	0
13-34-19-87	a98e1e9a9ead4e589664ecd86955717c	4	0	0	0	0	1	0
13-34-19-87	a98e1e9a9ead4e589664ecd86955717c	9	1	0	0	0	0	0
13-34-19-87	a98e1e9a9ead4e589664ecd86955717c	12	1	0	0	0	0	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	4	0	0	0	0	1	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	5	0	1	0	0	0	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	7	0	0	0	0	1	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	13	0	0	0	0	1	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	16	0	1	0	0	0	0
39-10-74-73	fe2e67333d284fac81ef7798e1e6582a	1	0	1	0	0	0	0
08-56-46-50	08c65c5b5cbd49ae937cd309fea0553d	12	1	0	0	0	0	0
90-99-79-42	2c0e2a6aaa8248f5a368d2234bf4d068	12	1	1	0	0	0	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	1	0	1	0	0	0	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	3	0	0	0	0	1	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	5	1	1	0	0	0	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	8	0	0	0	0	1	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	9	1	0	0	0	0	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	16	0	1	0	0	0	0
21-25-17-24	4b32c9bd64bf4f5a9eba49f77572322a	8	0	1	0	0	1	0
75-35-16-36	9266de2f235b44689738632995ad4157	7	0	0	0	0	1	0
73-97-35-89	ab9c9f5fc59d4a669d7151e0b101bc82	3	0	0	0	0	1	0
73-97-35-89	ab9c9f5fc59d4a669d7151e0b101bc82	5	1	1	0	0	0	0
73-97-35-89	ab9c9f5fc59d4a669d7151e0b101bc82	8	0	1	0	0	1	0
37-25-20-07	b5e44b7160b341e7990e620ef5c9b531	12	1	0	0	0	0	0
02-55-06-73	063eb0babfc14dfd81e32541c4733a88	9	1	0	0	0	0	0
17-37-23-17	51751d56433a43c2ae9217e7887c5722	5	1	1	0	0	0	0
17-37-23-17	51751d56433a43c2ae9217e7887c5722	12	1	0	0	0	0	0
30-02-03-39	43d67968241b4db2a2cd33da22fbdfa5	7	0	0	0	0	1	0
69-15-40-19	e9d35b0b45eb413f8993b5d0ec2fa50d	3	0	0	0	0	1	0
69-15-40-19	e9d35b0b45eb413f8993b5d0ec2fa50d	6	0	1	0	0	0	0
69-15-40-19	e9d35b0b45eb413f8993b5d0ec2fa50d	8	0	1	0	0	0	0
69-15-40-19	e9d35b0b45eb413f8993b5d0ec2fa50d	9	1	0	0	0	0	0
76-08-00-99	9a2c270c3e9e472ba22cf60128d9899b	4	0	0	0	0	1	0
76-08-00-99	9a2c270c3e9e472ba22cf60128d9899b	5	0	1	0	0	0	0
76-08-00-99	9a2c270c3e9e472ba22cf60128d9899b	8	0	1	0	0	0	0
76-08-00-99	9a2c270c3e9e472ba22cf60128d9899b	9	1	0	0	0	0	0
85-79-05-97	d46fe8580d884a879b92ffe918c6f784	3	0	0	0	0	1	0
85-79-05-97	d46fe8580d884a879b92ffe918c6f784	5	0	0	0	0	0	1
